mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm1x1.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm1x1.shotAVG.R11,0.115486
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm1x1.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm1x1.shotMAX.R11,0.167549
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm2x2.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm2x2.shotAVG.R11,0.178748
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm2x2.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm2x2.shotMAX.R11,0.184071
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm3x1.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm3x1.shotAVG.R11,0.169753
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm3x1.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.rgbsift.Soft-1000.devel2011-new.L1norm3x1.shotMAX.R11,0.201981
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm1x1.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm1x1.shotAVG.R11,0.085883
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm1x1.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm1x1.shotMAX.R11,0.151146
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm2x2.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm2x2.shotAVG.R11,0.171339
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm2x2.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm2x2.shotMAX.R11,0.139980
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm3x1.shotAVG.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm3x1.shotAVG.R11,0.154543
mediaeval-vsd-2014.devel2013-new.test2013-new,keyframe-5,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm3x1.shotMAX.R11,test2013,objviolentscenes,nsc.bow.dense6mul.sift.Soft-1000.devel2011-new.L1norm3x1.shotMAX.R11,0.170815
